Name,GeoID,Gini Index
"Garrett County, Maryland",05000US24023,0.4492
"Harford County, Maryland",05000US24025,0.3964
"Howard County, Maryland",05000US24027,0.3929
"Kent County, Maryland",05000US24029,0.4836
"Montgomery County, Maryland",05000US24031,0.4557
"Prince George's County, Maryland",05000US24033,0.385
"Queen Anne's County, Maryland",05000US24035,0.3912
"St. Mary's County, Maryland",05000US24037,0.3859
"Somerset County, Maryland",05000US24039,0.4378
"Talbot County, Maryland",05000US24041,0.4769
"Washington County, Maryland",05000US24043,0.4193
"Wicomico County, Maryland",05000US24045,0.4443
"Worcester County, Maryland",05000US24047,0.4586
"Baltimore city, Maryland",05000US24510,0.5014
"Androscoggin County, Maine",05000US23001,0.4334
"Aroostook County, Maine",05000US23003,0.4267
"Cumberland County, Maine",05000US23005,0.4585
"Franklin County, Maine",05000US23007,0.4307
"Hancock County, Maine",05000US23009,0.4447
"Kennebec County, Maine",05000US23011,0.4273
"Knox County, Maine",05000US23013,0.436
"Lincoln County, Maine",05000US23015,0.4089
"Oxford County, Maine",05000US23017,0.4227
"Penobscot County, Maine",05000US23019,0.4354
"Piscataquis County, Maine",05000US23021,0.4267
"Sagadahoc County, Maine",05000US23023,0.3989
"Somerset County, Maine",05000US23025,0.4295
"Waldo County, Maine",05000US23027,0.4243
"Washington County, Maine",05000US23029,0.4214
"York County, Maine",05000US23031,0.4072
"Alcona County, Michigan",05000US26001,0.4249
"Alger County, Michigan",05000US26003,0.403
"Allegan County, Michigan",05000US26005,0.408
"Alpena County, Michigan",05000US26007,0.4389
"Antrim County, Michigan",05000US26009,0.4394
"Arenac County, Michigan",05000US26011,0.432
"Baraga County, Michigan",05000US26013,0.4094
"Barry County, Michigan",05000US26015,0.3988
"Bay County, Michigan",05000US26017,0.4172
"Benzie County, Michigan",05000US26019,0.3885
"Berrien County, Michigan",05000US26021,0.4672
"Branch County, Michigan",05000US26023,0.4128
"Calhoun County, Michigan",05000US26025,0.4422
"Cass County, Michigan",05000US26027,0.4336
"Charlevoix County, Michigan",05000US26029,0.4652
"Cheboygan County, Michigan",05000US26031,0.4645
"Chippewa County, Michigan",05000US26033,0.4409
"Clare County, Michigan",05000US26035,0.4315
"Clinton County, Michigan",05000US26037,0.4231
"Crawford County, Michigan",05000US26039,0.4147
"Delta County, Michigan",05000US26041,0.4142
"Dickinson County, Michigan",05000US26043,0.4439
"Eaton County, Michigan",05000US26045,0.3844
"Emmet County, Michigan",05000US26047,0.4778
"Genesee County, Michigan",05000US26049,0.4467
"Gladwin County, Michigan",05000US26051,0.4347
"Gogebic County, Michigan",05000US26053,0.4467
"Grand Traverse County, Michigan",05000US26055,0.4464
"Gratiot County, Michigan",05000US26057,0.4293
"Hillsdale County, Michigan",05000US26059,0.4101
"Houghton County, Michigan",05000US26061,0.4593
"Huron County, Michigan",05000US26063,0.4179
"Ingham County, Michigan",05000US26065,0.4695
"Ionia County, Michigan",05000US26067,0.3938
"Iosco County, Michigan",05000US26069,0.4726
"Iron County, Michigan",05000US26071,0.4141
"Isabella County, Michigan",05000US26073,0.4954
"Jackson County, Michigan",05000US26075,0.423
"Kalamazoo County, Michigan",05000US26077,0.4743
"Kalkaska County, Michigan",05000US26079,0.3984
"Kent County, Michigan",05000US26081,0.446
"Keweenaw County, Michigan",05000US26083,0.4266
"Lake County, Michigan",05000US26085,0.4369
"Lapeer County, Michigan",05000US26087,0.4008
"Leelanau County, Michigan",05000US26089,0.4474
"Lenawee County, Michigan",05000US26091,0.397
"Livingston County, Michigan",05000US26093,0.3898
"Luce County, Michigan",05000US26095,0.3877
"Mackinac County, Michigan",05000US26097,0.4044
"Macomb County, Michigan",05000US26099,0.4131
"Manistee County, Michigan",05000US26101,0.4291
"Marquette County, Michigan",05000US26103,0.4475
"Mason County, Michigan",05000US26105,0.4206
"Mecosta County, Michigan",05000US26107,0.4302
"Menominee County, Michigan",05000US26109,0.4068
"Midland County, Michigan",05000US26111,0.4639
"Missaukee County, Michigan",05000US26113,0.3906
"Monroe County, Michigan",05000US26115,0.4114
"Montcalm County, Michigan",05000US26117,0.4051
"Montmorency County, Michigan",05000US26119,0.4054
"Muskegon County, Michigan",05000US26121,0.4349
"Newaygo County, Michigan",05000US26123,0.4307
"Oakland County, Michigan",05000US26125,0.4644
"Oceana County, Michigan",05000US26127,0.4014
"Ogemaw County, Michigan",05000US26129,0.4389
"Ontonagon County, Michigan",05000US26131,0.4089
"Osceola County, Michigan",05000US26133,0.4044
"Oscoda County, Michigan",05000US26135,0.3875
"Otsego County, Michigan",05000US26137,0.4012
"Ottawa County, Michigan",05000US26139,0.4154
"Presque Isle County, Michigan",05000US26141,0.3983
"Roscommon County, Michigan",05000US26143,0.4705
"Saginaw County, Michigan",05000US26145,0.4419
"St. Clair County, Michigan",05000US26147,0.4219
"St. Joseph County, Michigan",05000US26149,0.4182
"Sanilac County, Michigan",05000US26151,0.4222
"Schoolcraft County, Michigan",05000US26153,0.4404
"Shiawassee County, Michigan",05000US26155,0.4117
"Tuscola County, Michigan",05000US26157,0.387
"Van Buren County, Michigan",05000US26159,0.4261
"Washtenaw County, Michigan",05000US26161,0.4689
"Wayne County, Michigan",05000US26163,0.4789
"Wexford County, Michigan",05000US26165,0.4277
"Aitkin County, Minnesota",05000US27001,0.4277
"Anoka County, Minnesota",05000US27003,0.3777
"Becker County, Minnesota",05000US27005,0.4252
"Beltrami County, Minnesota",05000US27007,0.4325
"Benton County, Minnesota",05000US27009,0.4032
"Big Stone County, Minnesota",05000US27011,0.4301
"Blue Earth County, Minnesota",05000US27013,0.4377
"Brown County, Minnesota",05000US27015,0.4283
"Carlton County, Minnesota",05000US27017,0.3978
"Carver County, Minnesota",05000US27019,0.407
"Cass County, Minnesota",05000US27021,0.4356
"Chippewa County, Minnesota",05000US27023,0.4221
"Chisago County, Minnesota",05000US27025,0.3701
"Clay County, Minnesota",05000US27027,0.4024
"Clearwater County, Minnesota",05000US27029,0.4228
"Cook County, Minnesota",05000US27031,0.4414
"Cottonwood County, Minnesota",05000US27033,0.4233
"Crow Wing County, Minnesota",05000US27035,0.4458
"Dakota County, Minnesota",05000US27037,0.3992
"Dodge County, Minnesota",05000US27039,0.3683
"Douglas County, Minnesota",05000US27041,0.4112
"Faribault County, Minnesota",05000US27043,0.4321
"Fillmore County, Minnesota",05000US27045,0.4133
"Freeborn County, Minnesota",05000US27047,0.4414
"Goodhue County, Minnesota",05000US27049,0.4128
"Grant County, Minnesota",05000US27051,0.4069
"Hennepin County, Minnesota",05000US27053,0.4817
"Houston County, Minnesota",05000US27055,0.414
"Hubbard County, Minnesota",05000US27057,0.4299
"Isanti County, Minnesota",05000US27059,0.369
"Itasca County, Minnesota",05000US27061,0.4128
"Jackson County, Minnesota",05000US27063,0.4178
"Kanabec County, Minnesota",05000US27065,0.3727
"Kandiyohi County, Minnesota",05000US27067,0.4417
"Kittson County, Minnesota",05000US27069,0.3977
"Koochiching County, Minnesota",05000US27071,0.4637
"Lac qui Parle County, Minnesota",05000US27073,0.4103
"Lake County, Minnesota",05000US27075,0.4175
"Lake of the Woods County, Minnesota",05000US27077,0.4243
"Le Sueur County, Minnesota",05000US27079,0.3859
"Lincoln County, Minnesota",05000US27081,0.4102
"Lyon County, Minnesota",05000US27083,0.4229
"McLeod County, Minnesota",05000US27085,0.4045
"Mahnomen County, Minnesota",05000US27087,0.4372
"Marshall County, Minnesota",05000US27089,0.3962
"Martin County, Minnesota",05000US27091,0.44
"Meeker County, Minnesota",05000US27093,0.3879
"Mille Lacs County, Minnesota",05000US27095,0.4005
"Morrison County, Minnesota",05000US27097,0.4073
"Mower County, Minnesota",05000US27099,0.4238
"Murray County, Minnesota",05000US27101,0.414
"Nicollet County, Minnesota",05000US27103,0.374
"Nobles County, Minnesota",05000US27105,0.4121
"Norman County, Minnesota",05000US27107,0.4258
"Olmsted County, Minnesota",05000US27109,0.433
"Otter Tail County, Minnesota",05000US27111,0.4184
"Pennington County, Minnesota",05000US27113,0.4073
"Pine County, Minnesota",05000US27115,0.3983
"Pipestone County, Minnesota",05000US27117,0.4195
"Polk County, Minnesota",05000US27119,0.4245
"Pope County, Minnesota",05000US27121,0.4255
"Ramsey County, Minnesota",05000US27123,0.4595
"Red Lake County, Minnesota",05000US27125,0.3809
"Redwood County, Minnesota",05000US27127,0.4391
"Renville County, Minnesota",05000US27129,0.4131
"Rice County, Minnesota",05000US27131,0.399
"Rock County, Minnesota",05000US27133,0.4082
"Roseau County, Minnesota",05000US27135,0.3852
"St. Louis County, Minnesota",05000US27137,0.443
"Scott County, Minnesota",05000US27139,0.3788
"Sherburne County, Minnesota",05000US27141,0.3605
"Sibley County, Minnesota",05000US27143,0.3834
"Stearns County, Minnesota",05000US27145,0.4187
"Steele County, Minnesota",05000US27147,0.4
"Stevens County, Minnesota",05000US27149,0.4802
"Swift County, Minnesota",05000US27151,0.4039
"Todd County, Minnesota",05000US27153,0.4182
"Traverse County, Minnesota",05000US27155,0.4589
"Wabasha County, Minnesota",05000US27157,0.4063
"Wadena County, Minnesota",05000US27159,0.4461
"Waseca County, Minnesota",05000US27161,0.3921
"Washington County, Minnesota",05000US27163,0.4066
"Watonwan County, Minnesota",05000US27165,0.4128
"Wilkin County, Minnesota",05000US27167,0.3606
"Winona County, Minnesota",05000US27169,0.4384
"Wright County, Minnesota",05000US27171,0.378
"Yellow Medicine County, Minnesota",05000US27173,0.384
"Adair County, Missouri",05000US29001,0.4825
"Andrew County, Missouri",05000US29003,0.3856
"Atchison County, Missouri",05000US29005,0.4195
"Audrain County, Missouri",05000US29007,0.3972
"Barry County, Missouri",05000US29009,0.4117
"Barton County, Missouri",05000US29011,0.4294
"Bates County, Missouri",05000US29013,0.4192
"Benton County, Missouri",05000US29015,0.4398
"Bollinger County, Missouri",05000US29017,0.4325
"Boone County, Missouri",05000US29019,0.482
"Buchanan County, Missouri",05000US29021,0.4333
"Butler County, Missouri",05000US29023,0.4588
"Caldwell County, Missouri",05000US29025,0.4261
"Callaway County, Missouri",05000US29027,0.4102
"Camden County, Missouri",05000US29029,0.4163
"Cape Girardeau County, Missouri",05000US29031,0.4386
"Carroll County, Missouri",05000US29033,0.4814
"Carter County, Missouri",05000US29035,0.4609
"Cass County, Missouri",05000US29037,0.3814
"Cedar County, Missouri",05000US29039,0.4155
"Chariton County, Missouri",05000US29041,0.4016
"Christian County, Missouri",05000US29043,0.3972
"Clark County, Missouri",05000US29045,0.4095
"Clay County, Missouri",05000US29047,0.3982
"Clinton County, Missouri",05000US29049,0.3813
"Cole County, Missouri",05000US29051,0.4128
"Cooper County, Missouri",05000US29053,0.4455
"Crawford County, Missouri",05000US29055,0.4127
"Dade County, Missouri",05000US29057,0.4562
"Dallas County, Missouri",05000US29059,0.3993
"Daviess County, Missouri",05000US29061,0.4203
"DeKalb County, Missouri",05000US29063,0.3943
"Dent County, Missouri",05000US29065,0.4242
"Douglas County, Missouri",05000US29067,0.4311
"Dunklin County, Missouri",05000US29069,0.4632
"Franklin County, Missouri",05000US29071,0.4268
"Gasconade County, Missouri",05000US29073,0.4151
"Gentry County, Missouri",05000US29075,0.4142
"Greene County, Missouri",05000US29077,0.4544
"Grundy County, Missouri",05000US29079,0.397
"Harrison County, Missouri",05000US29081,0.4161
"Henry County, Missouri",05000US29083,0.4613
"Hickory County, Missouri",05000US29085,0.4132
"Holt County, Missouri",05000US29087,0.4125
"Howard County, Missouri",05000US29089,0.4628
"Howell County, Missouri",05000US29091,0.4341
"Iron County, Missouri",05000US29093,0.4375
"Jackson County, Missouri",05000US29095,0.4586
"Jasper County, Missouri",05000US29097,0.4455
"Jefferson County, Missouri",05000US29099,0.3816
"Johnson County, Missouri",05000US29101,0.403
"Knox County, Missouri",05000US29103,0.5128
"Laclede County, Missouri",05000US29105,0.4219
"Lafayette County, Missouri",05000US29107,0.3645
"Lawrence County, Missouri",05000US29109,0.428
"Lewis County, Missouri",05000US29111,0.3936
"Lincoln County, Missouri",05000US29113,0.378
"Linn County, Missouri",05000US29115,0.4563
"Livingston County, Missouri",05000US29117,0.4216
"McDonald County, Missouri",05000US29119,0.4423
"Macon County, Missouri",05000US29121,0.421
"Madison County, Missouri",05000US29123,0.3884
"Maries County, Missouri",05000US29125,0.3987
"Marion County, Missouri",05000US29127,0.4536
"Mercer County, Missouri",05000US29129,0.4245
"Miller County, Missouri",05000US29131,0.4367
"Mississippi County, Missouri",05000US29133,0.4382
"Moniteau County, Missouri",05000US29135,0.3885
"Monroe County, Missouri",05000US29137,0.3792
"Montgomery County, Missouri",05000US29139,0.4061
"Morgan County, Missouri",05000US29141,0.4135
"New Madrid County, Missouri",05000US29143,0.4879
"Newton County, Missouri",05000US29145,0.458
"Nodaway County, Missouri",05000US29147,0.4545
"Oregon County, Missouri",05000US29149,0.4589
"Osage County, Missouri",05000US29151,0.3571
"Ozark County, Missouri",05000US29153,0.399
"Pemiscot County, Missouri",05000US29155,0.4633
"Perry County, Missouri",05000US29157,0.4095
"Pettis County, Missouri",05000US29159,0.4261
"Phelps County, Missouri",05000US29161,0.4421
"Pike County, Missouri",05000US29163,0.4147
"Platte County, Missouri",05000US29165,0.4213
"Polk County, Missouri",05000US29167,0.4181
"Pulaski County, Missouri",05000US29169,0.3737
"Putnam County, Missouri",05000US29171,0.4109
"Ralls County, Missouri",05000US29173,0.3756
"Randolph County, Missouri",05000US29175,0.4105
"Ray County, Missouri",05000US29177,0.3967
"Reynolds County, Missouri",05000US29179,0.4218
"Ripley County, Missouri",05000US29181,0.3908
"St. Charles County, Missouri",05000US29183,0.3736
"St. Clair County, Missouri",05000US29185,0.4034
"Ste. Genevieve County, Missouri",05000US29186,0.4031
"St. Francois County, Missouri",05000US29187,0.4365
"St. Louis County, Missouri",05000US29189,0.4815
"Saline County, Missouri",05000US29195,0.4029
"Schuyler County, Missouri",05000US29197,0.4309
"Scotland County, Missouri",05000US29199,0.4703
"Scott County, Missouri",05000US29201,0.4436
"Shannon County, Missouri",05000US29203,0.4167
"Shelby County, Missouri",05000US29205,0.4082
"Stoddard County, Missouri",05000US29207,0.4749
"Stone County, Missouri",05000US29209,0.406
"Sullivan County, Missouri",05000US29211,0.4058
"Taney County, Missouri",05000US29213,0.4561
"Texas County, Missouri",05000US29215,0.4492
"Vernon County, Missouri",05000US29217,0.414
"Warren County, Missouri",05000US29219,0.4233
"Washington County, Missouri",05000US29221,0.4678
"Wayne County, Missouri",05000US29223,0.4506
"Webster County, Missouri",05000US29225,0.41
"Worth County, Missouri",05000US29227,0.398
"Wright County, Missouri",05000US29229,0.4398
"St. Louis city, Missouri",05000US29510,0.4972
"Adams County, Mississippi",05000US28001,0.5047
"Alcorn County, Mississippi",05000US28003,0.4673
"Amite County, Mississippi",05000US28005,0.4745
"Attala County, Mississippi",05000US28007,0.4891
"Benton County, Mississippi",05000US28009,0.5451
"Bolivar County, Mississippi",05000US28011,0.5033
"Calhoun County, Mississippi",05000US28013,0.443
"Carroll County, Mississippi",05000US28015,0.4766
"Chickasaw County, Mississippi",05000US28017,0.4579
"Choctaw County, Mississippi",05000US28019,0.4475
"Claiborne County, Mississippi",05000US28021,0.4909
"Clarke County, Mississippi",05000US28023,0.4608
"Clay County, Mississippi",05000US28025,0.5119
"Coahoma County, Mississippi",05000US28027,0.5415
"Copiah County, Mississippi",05000US28029,0.475
"Covington County, Mississippi",05000US28031,0.4639
"DeSoto County, Mississippi",05000US28033,0.3729
"Forrest County, Mississippi",05000US28035,0.5085
"Franklin County, Mississippi",05000US28037,0.5387
"George County, Mississippi",05000US28039,0.4003
"Greene County, Mississippi",05000US28041,0.3946
"Grenada County, Mississippi",05000US28043,0.5132
"Hancock County, Mississippi",05000US28045,0.4478
"Harrison County, Mississippi",05000US28047,0.4537
"Hinds County, Mississippi",05000US28049,0.489
"Holmes County, Mississippi",05000US28051,0.4952
"Humphreys County, Mississippi",05000US28053,0.4645
"Issaquena County, Mississippi",05000US28055,0.5362
"Itawamba County, Mississippi",05000US28057,0.4209
"Jackson County, Mississippi",05000US28059,0.4504
"Jasper County, Mississippi",05000US28061,0.5064
"Jefferson County, Mississippi",05000US28063,0.4785
"Jefferson Davis County, Mississippi",05000US28065,0.502
"Jones County, Mississippi",05000US28067,0.4781
"Kemper County, Mississippi",05000US28069,0.4615
"Lafayette County, Mississippi",05000US28071,0.5087
"Lamar County, Mississippi",05000US28073,0.4861
"Lauderdale County, Mississippi",05000US28075,0.4896
"Lawrence County, Mississippi",05000US28077,0.4503
"Leake County, Mississippi",05000US28079,0.4586
"Lee County, Mississippi",05000US28081,0.4667
"Leflore County, Mississippi",05000US28083,0.51
"Lincoln County, Mississippi",05000US28085,0.4672
"Lowndes County, Mississippi",05000US28087,0.4969
"Madison County, Mississippi",05000US28089,0.4894
"Marion County, Mississippi",05000US28091,0.4896
"Marshall County, Mississippi",05000US28093,0.4569
"Monroe County, Mississippi",05000US28095,0.4362
"Montgomery County, Mississippi",05000US28097,0.4488
"Neshoba County, Mississippi",05000US28099,0.457
"Newton County, Mississippi",05000US28101,0.421
"Noxubee County, Mississippi",05000US28103,0.4637
"Oktibbeha County, Mississippi",05000US28105,0.5383
"Panola County, Mississippi",05000US28107,0.4449
"Pearl River County, Mississippi",05000US28109,0.4462
"Perry County, Mississippi",05000US28111,0.4246
"Pike County, Mississippi",05000US28113,0.4955
"Pontotoc County, Mississippi",05000US28115,0.4114
"Prentiss County, Mississippi",05000US28117,0.4577
"Quitman County, Mississippi",05000US28119,0.4726
"Rankin County, Mississippi",05000US28121,0.4169
"Scott County, Mississippi",05000US28123,0.4405
"Sharkey County, Mississippi",05000US28125,0.4337
"Simpson County, Mississippi",05000US28127,0.428
"Smith County, Mississippi",05000US28129,0.4967
"Stone County, Mississippi",05000US28131,0.5023
"Sunflower County, Mississippi",05000US28133,0.5064
"Tallahatchie County, Mississippi",05000US28135,0.4546
"Tate County, Mississippi",05000US28137,0.4442
"Tippah County, Mississippi",05000US28139,0.4729
"Tishomingo County, Mississippi",05000US28141,0.4377
"Tunica County, Mississippi",05000US28143,0.4528
"Union County, Mississippi",05000US28145,0.4663
"Walthall County, Mississippi",05000US28147,0.4952
"Warren County, Mississippi",05000US28149,0.4792
"Washington County, Mississippi",05000US28151,0.5007
"Wayne County, Mississippi",05000US28153,0.4889
"Webster County, Mississippi",05000US28155,0.466
"Wilkinson County, Mississippi",05000US28157,0.493
"Winston County, Mississippi",05000US28159,0.4603
"Yalobusha County, Mississippi",05000US28161,0.4491
"Yazoo County, Mississippi",05000US28163,0.4849
"Beaverhead County, Montana",05000US30001,0.4146
"Big Horn County, Montana",05000US30003,0.4454
"Blaine County, Montana",05000US30005,0.4346
"Broadwater County, Montana",05000US30007,0.3909
"Carbon County, Montana",05000US30009,0.4117
"Carter County, Montana",05000US30011,0.4525
"Cascade County, Montana",05000US30013,0.4245
"Chouteau County, Montana",05000US30015,0.4273
"Custer County, Montana",05000US30017,0.4359
"Daniels County, Montana",05000US30019,0.4236
"Dawson County, Montana",05000US30021,0.4026
"Deer Lodge County, Montana",05000US30023,0.4377
"Fallon County, Montana",05000US30025,0.4504
"Fergus County, Montana",05000US30027,0.4277
"Flathead County, Montana",05000US30029,0.4509
"Gallatin County, Montana",05000US30031,0.4435
"Garfield County, Montana",05000US30033,0.4077
"Glacier County, Montana",05000US30035,0.4542
"Golden Valley County, Montana",05000US30037,0.3976
"Granite County, Montana",05000US30039,0.4116
"Hill County, Montana",05000US30041,0.4302
"Jefferson County, Montana",05000US30043,0.4004
"Judith Basin County, Montana",05000US30045,0.4341
"Lake County, Montana",05000US30047,0.4413
"Lewis and Clark County, Montana",05000US30049,0.3909
"Liberty County, Montana",05000US30051,0.4501
"Lincoln County, Montana",05000US30053,0.4558
"McCone County, Montana",05000US30055,0.4114
"Madison County, Montana",05000US30057,0.4863
"Meagher County, Montana",05000US30059,0.4376
"Mineral County, Montana",05000US30061,0.3951
"Missoula County, Montana",05000US30063,0.4616
"Musselshell County, Montana",05000US30065,0.4035
"Park County, Montana",05000US30067,0.4272
"Petroleum County, Montana",05000US30069,0.4178
"Phillips County, Montana",05000US30071,0.4075
"Pondera County, Montana",05000US30073,0.4803
"Powder River County, Montana",05000US30075,0.4687
"Powell County, Montana",05000US30077,0.4058
"Prairie County, Montana",05000US30079,0.4082
"Ravalli County, Montana",05000US30081,0.4463
"Richland County, Montana",05000US30083,0.4497
"Roosevelt County, Montana",05000US30085,0.4336
"Rosebud County, Montana",05000US30087,0.4044
"Sanders County, Montana",05000US30089,0.4002
"Sheridan County, Montana",05000US30091,0.4396
"Silver Bow County, Montana",05000US30093,0.4324
"Stillwater County, Montana",05000US30095,0.4077
"Sweet Grass County, Montana",05000US30097,0.4153
"Teton County, Montana",05000US30099,0.4361
"Toole County, Montana",05000US30101,0.4195
"Treasure County, Montana",05000US30103,0.4051
"Valley County, Montana",05000US30105,0.4074
"Wheatland County, Montana",05000US30107,0.4075
"Wibaux County, Montana",05000US30109,0.4311
"Yellowstone County, Montana",05000US30111,0.4364
"Alamance County, North Carolina",05000US37001,0.4427
"Alexander County, North Carolina",05000US37003,0.4494
"Alleghany County, North Carolina",05000US37005,0.4363
"Anson County, North Carolina",05000US37007,0.4426
"Ashe County, North Carolina",05000US37009,0.4407
"Avery County, North Carolina",05000US37011,0.524
"Beaufort County, North Carolina",05000US37013,0.4582
"Bertie County, North Carolina",05000US37015,0.4753
"Bladen County, North Carolina",05000US37017,0.4909
"Brunswick County, North Carolina",05000US37019,0.4441
"Buncombe County, North Carolina",05000US37021,0.4636
"Burke County, North Carolina",05000US37023,0.4326
"Cabarrus County, North Carolina",05000US37025,0.4327
"Caldwell County, North Carolina",05000US37027,0.4544
"Camden County, North Carolina",05000US37029,0.3697
"Carteret County, North Carolina",05000US37031,0.4478
"Caswell County, North Carolina",05000US37033,0.4172
"Catawba County, North Carolina",05000US37035,0.4521
"Chatham County, North Carolina",05000US37037,0.4561
"Cherokee County, North Carolina",05000US37039,0.423
"Chowan County, North Carolina",05000US37041,0.4642
"Clay County, North Carolina",05000US37043,0.4478
"Cleveland County, North Carolina",05000US37045,0.4446
"Columbus County, North Carolina",05000US37047,0.469
"Craven County, North Carolina",05000US37049,0.4335
"Cumberland County, North Carolina",05000US37051,0.4343
"Currituck County, North Carolina",05000US37053,0.3819
"Dare County, North Carolina",05000US37055,0.4103
"Davidson County, North Carolina",05000US37057,0.4277
"Davie County, North Carolina",05000US37059,0.4341
"Duplin County, North Carolina",05000US37061,0.4322
"Durham County, North Carolina",05000US37063,0.4641
"Edgecombe County, North Carolina",05000US37065,0.4412
"Forsyth County, North Carolina",05000US37067,0.4788
"Franklin County, North Carolina",05000US37069,0.4156
"Gaston County, North Carolina",05000US37071,0.4618
"Gates County, North Carolina",05000US37073,0.4117
"Graham County, North Carolina",05000US37075,0.4771
"Granville County, North Carolina",05000US37077,0.412
"Greene County, North Carolina",05000US37079,0.4018
"Guilford County, North Carolina",05000US37081,0.4737
"Halifax County, North Carolina",05000US37083,0.4784
"Harnett County, North Carolina",05000US37085,0.4108
"Haywood County, North Carolina",05000US37087,0.4242
"Henderson County, North Carolina",05000US37089,0.4372
"Hertford County, North Carolina",05000US37091,0.4901
"Hoke County, North Carolina",05000US37093,0.405
"Hyde County, North Carolina",05000US37095,0.3681
"Iredell County, North Carolina",05000US37097,0.4726
"Jackson County, North Carolina",05000US37099,0.4701
"Johnston County, North Carolina",05000US37101,0.41
"Jones County, North Carolina",05000US37103,0.4138
"Lee County, North Carolina",05000US37105,0.419
"Lenoir County, North Carolina",05000US37107,0.4651
"Lincoln County, North Carolina",05000US37109,0.4425
"McDowell County, North Carolina",05000US37111,0.4379
"Macon County, North Carolina",05000US37113,0.4764
"Madison County, North Carolina",05000US37115,0.419
"Martin County, North Carolina",05000US37117,0.4398
"Mecklenburg County, North Carolina",05000US37119,0.4901
"Mitchell County, North Carolina",05000US37121,0.4541
"Montgomery County, North Carolina",05000US37123,0.4932
"Moore County, North Carolina",05000US37125,0.4773
"Nash County, North Carolina",05000US37127,0.4537
"New Hanover County, North Carolina",05000US37129,0.4779
"Northampton County, North Carolina",05000US37131,0.456
"Onslow County, North Carolina",05000US37133,0.4005
"Orange County, North Carolina",05000US37135,0.5211
"Pamlico County, North Carolina",05000US37137,0.4484
"Pasquotank County, North Carolina",05000US37139,0.4559
"Pender County, North Carolina",05000US37141,0.4522
"Perquimans County, North Carolina",05000US37143,0.4561
"Person County, North Carolina",05000US37145,0.4147
"Pitt County, North Carolina",05000US37147,0.4867
"Polk County, North Carolina",05000US37149,0.4394
"Randolph County, North Carolina",05000US37151,0.4354
"Richmond County, North Carolina",05000US37153,0.4525
"Robeson County, North Carolina",05000US37155,0.4831
"Rockingham County, North Carolina",05000US37157,0.4338
"Rowan County, North Carolina",05000US37159,0.4355
"Rutherford County, North Carolina",05000US37161,0.4488
"Sampson County, North Carolina",05000US37163,0.4533
"Scotland County, North Carolina",05000US37165,0.4832
"Stanly County, North Carolina",05000US37167,0.4168
"Stokes County, North Carolina",05000US37169,0.4192
"Surry County, North Carolina",05000US37171,0.4493
"Swain County, North Carolina",05000US37173,0.4342
"Transylvania County, North Carolina",05000US37175,0.4395
"Tyrrell County, North Carolina",05000US37177,0.4087
"Union County, North Carolina",05000US37179,0.4361
"Vance County, North Carolina",05000US37181,0.4514
"Wake County, North Carolina",05000US37183,0.4386
"Warren County, North Carolina",05000US37185,0.47
"Washington County, North Carolina",05000US37187,0.4702
"Watauga County, North Carolina",05000US37189,0.5182
"Wayne County, North Carolina",05000US37191,0.4381
"Wilkes County, North Carolina",05000US37193,0.4748
"Wilson County, North Carolina",05000US37195,0.449
"Yadkin County, North Carolina",05000US37197,0.4579
"Yancey County, North Carolina",05000US37199,0.4041
"Adams County, North Dakota",05000US38001,0.4312
"Barnes County, North Dakota",05000US38003,0.4994
"Benson County, North Dakota",05000US38005,0.4865
"Billings County, North Dakota",05000US38007,0.4635
"Bottineau County, North Dakota",05000US38009,0.4871
"Bowman County, North Dakota",05000US38011,0.4479
"Burke County, North Dakota",05000US38013,0.4895
"Burleigh County, North Dakota",05000US38015,0.4257
"Cass County, North Dakota",05000US38017,0.4601
"Cavalier County, North Dakota",05000US38019,0.4237
"Dickey County, North Dakota",05000US38021,0.4651
"Divide County, North Dakota",05000US38023,0.4997
"Dunn County, North Dakota",05000US38025,0.4731
"Eddy County, North Dakota",05000US38027,0.4188
"Emmons County, North Dakota",05000US38029,0.4906
"Foster County, North Dakota",05000US38031,0.5149
"Golden Valley County, North Dakota",05000US38033,0.4897
"Grand Forks County, North Dakota",05000US38035,0.4781
"Grant County, North Dakota",05000US38037,0.4989
"Griggs County, North Dakota",05000US38039,0.3928
"Hettinger County, North Dakota",05000US38041,0.4733
"Kidder County, North Dakota",05000US38043,0.4441
"LaMoure County, North Dakota",05000US38045,0.4523
"Logan County, North Dakota",05000US38047,0.4796
"McHenry County, North Dakota",05000US38049,0.4556
"McIntosh County, North Dakota",05000US38051,0.4656
"McKenzie County, North Dakota",05000US38053,0.4959
"McLean County, North Dakota",05000US38055,0.414
"Mercer County, North Dakota",05000US38057,0.4035
"Morton County, North Dakota",05000US38059,0.4079
"Mountrail County, North Dakota",05000US38061,0.4347
"Nelson County, North Dakota",05000US38063,0.468
"Oliver County, North Dakota",05000US38065,0.39
"Pembina County, North Dakota",05000US38067,0.3941
"Pierce County, North Dakota",05000US38069,0.4036
"Ramsey County, North Dakota",05000US38071,0.4471
"Ransom County, North Dakota",05000US38073,0.396
"Renville County, North Dakota",05000US38075,0.3891
"Richland County, North Dakota",05000US38077,0.4279
"Rolette County, North Dakota",05000US38079,0.5003
"Sargent County, North Dakota",05000US38081,0.4163
"Sheridan County, North Dakota",05000US38083,0.4538
