date,pm25,aqi,tweet_id
06-07-2012 09:00,44.0,115,210538446056460288
06-07-2012 08:00,38.0,105,210523346725642241
06-07-2012 07:00,45.0,117,210508249722662913
06-07-2012 06:00,49.0,123,210493147627786241
06-07-2012 05:00,50.0,125,210478048213073920
06-07-2012 04:00,56.0,135,210462948831936512
06-07-2012 03:00,49.0,123,210447849496907776
06-07-2012 02:00,43.0,113,210432749641801728
06-07-2012 01:00,50.0,125,210417662185062401
06-07-2012 00:00,48.0,121,210402573117702145
06-06-2012 23:00,56.0,135,210387462156066816
06-06-2012 22:00,59.0,140,210372361441120257
06-06-2012 21:00,50.0,125,210357262676525056
06-06-2012 20:00,45.0,117,210342167946870785
06-06-2012 19:00,49.0,123,210327069308092417
06-06-2012 18:00,46.0,118,210311972774883328
06-06-2012 17:00,168.0,218,210296860991176704
06-06-2012 16:00,212.0,262,210281761731657728
06-06-2012 15:00,204.0,254,210266668339961857
06-06-2012 14:00,203.0,253,210251562960949248
06-06-2012 13:00,205.0,255,210236481514643457
06-06-2012 12:00,189.0,239,210221364416741378
06-06-2012 11:00,191.0,241,210206264037343232
06-06-2012 10:00,193.0,243,210191160470290432
06-06-2012 09:00,194.0,244,210176065522507776
06-06-2012 08:00,167.0,217,210160966229442560
06-06-2012 07:00,148.0,199,210145866001027072
06-06-2012 06:00,130.0,188,210130766917681152
06-06-2012 05:00,122.0,184,210115664864755712
06-06-2012 04:00,141.0,195,210100864780742656
06-06-2012 03:00,148.0,199,210085469734711297
06-06-2012 02:00,219.0,269,210070368466120704
06-06-2012 01:00,237.0,287,210055285212057601
06-06-2012 00:00,199.0,249,210040190780178432
06-05-2012 23:00,166.0,216,210025073652932608
06-05-2012 22:00,135.0,191,210009974062059521
06-05-2012 21:00,57.0,136,209994876568354818
06-05-2012 20:00,46.0,118,209979774880317440
06-05-2012 19:00,54.0,131,209964706373435392
06-05-2012 18:00,52.0,128,209949572410249217
06-05-2012 17:00,47.0,120,209934473423355904
06-05-2012 16:00,20.0,62,209919373576650752
06-05-2012 15:00,8.0,26,209904273927061504
06-05-2012 14:00,8.0,26,209889179511955457
06-05-2012 13:00,5.0,16,209873979329093633
06-05-2012 12:00,6.0,19,209858976584704000
06-05-2012 11:00,13.0,42,209843876092055553
06-05-2012 10:00,15.0,49,209828776660578304
06-05-2012 09:00,42.0,112,209813677824688128
06-05-2012 08:00,76.0,157,209798570226876416
06-05-2012 07:00,87.0,163,209783471822995456
06-05-2012 06:00,88.0,164,209768415739650048
06-05-2012 05:00,97.0,169,209753271915642880
06-05-2012 04:00,109.0,176,209738193434722304
06-05-2012 03:00,86.0,163,209723081143496704
06-05-2012 02:00,72.0,155,209707982148222979
06-05-2012 01:00,70.0,154,209692899745607680
06-05-2012 00:00,69.0,153,209677805343088642
06-04-2012 23:00,56.0,135,209662687494414338
06-04-2012 22:00,47.0,120,209647593494548480
06-04-2012 21:00,52.0,128,209632486718840835
06-04-2012 20:00,61.0,143,209617391779454977
06-04-2012 19:00,74.0,156,209602287042179072
06-04-2012 18:00,62.0,144,209587188118204416
06-04-2012 17:00,66.0,151,209572093262704640
06-04-2012 16:00,75.0,156,209556999388676096
06-04-2012 15:00,118.0,181,209541886317314048
06-04-2012 14:00,154.0,204,209526787103928320
06-04-2012 13:00,143.0,196,209511750335332352
06-04-2012 12:00,141.0,195,209496587817332736
06-04-2012 11:00,135.0,191,209481489547673600
06-04-2012 10:00,148.0,199,209466389491224576
06-04-2012 09:00,164.0,214,209451287031447552
06-04-2012 08:00,167.0,217,209436187105034240
06-04-2012 07:00,161.0,211,209421095747588097
06-04-2012 06:00,146.0,197,209405983951306754
06-04-2012 05:00,141.0,195,209390922021076992
06-04-2012 04:00,139.0,193,209375787944652800
06-04-2012 03:00,140.0,194,209360693525348352
06-04-2012 02:00,135.0,191,209345595767394304
06-04-2012 01:00,120.0,182,209330493177606144
06-04-2012 00:00,95.0,168,209315407482466304
06-03-2012 23:00,80.0,159,209300298399875072
06-03-2012 22:00,84.0,162,209285210636947456
06-03-2012 21:00,92.0,166,209270099281055744
06-03-2012 20:00,63.0,146,209255013292322817
06-03-2012 19:00,57.0,136,209239899042361344
06-03-2012 18:00,41.0,110,209224797413056512
06-03-2012 17:00,39.0,107,209209697440505856
06-03-2012 16:00,59.0,140,209194598793359360
06-03-2012 15:00,261.0,311,209179526939426816
06-03-2012 14:00,216.0,266,209164407161372672
06-03-2012 13:00,206.0,256,209149315959099392
06-03-2012 12:00,238.0,288,209134221128777728
06-03-2012 11:00,246.0,296,209119107151446016
06-03-2012 10:00,242.0,292,209104003701817344
06-03-2012 09:00,239.0,289,209088909630644225
06-03-2012 08:00,237.0,287,209073803144347648
06-03-2012 07:00,244.0,294,209058702882390016
06-03-2012 06:00,248.0,298,209043601706065920
06-03-2012 05:00,233.0,283,209028501825798144
06-03-2012 04:00,207.0,257,209013403719696384
06-03-2012 03:00,175.0,225,208998306007875584
06-03-2012 02:00,178.0,228,208983208623214593
06-03-2012 01:00,168.0,218,208968136899301376
06-03-2012 00:00,159.0,209,208953028563320833
06-02-2012 23:00,146.0,197,208937980096819201
06-02-2012 22:00,130.0,188,208922841893187585
06-02-2012 21:00,117.0,181,208907754197364737
06-02-2012 20:00,95.0,168,208892674172919808
06-02-2012 19:00,71.0,154,208877543485476864
06-02-2012 18:00,67.0,152,208862431647244288
06-02-2012 17:00,63.0,146,208847315811835904
06-02-2012 16:00,62.0,144,208832215705075712
06-02-2012 15:00,63.0,146,208817125647855616
06-02-2012 14:00,69.0,153,208802040137269249
06-02-2012 13:00,108.0,176,208786949912276992
06-02-2012 12:00,143.0,196,208771823297511424
06-02-2012 11:00,158.0,208,208756750239801344
06-02-2012 10:00,168.0,218,208741614997348352
06-02-2012 09:00,185.0,235,208726514286592001
06-02-2012 08:00,180.0,230,208711407414419457
06-02-2012 07:00,189.0,239,208696309417381888
06-02-2012 06:00,155.0,205,208681208278810626
06-02-2012 05:00,145.0,197,208666116359331841
06-02-2012 04:00,141.0,195,208651012129566720
06-02-2012 03:00,143.0,196,208635920260407296
06-02-2012 02:00,149.0,199,208620820514349056
06-02-2012 01:00,144.0,196,208605771393536002
06-02-2012 00:00,143.0,196,208590625694683136
06-01-2012 23:00,151.0,201,208575528213553155
06-01-2012 22:00,152.0,202,208560449661317120
06-01-2012 21:00,138.0,193,208545333788155905
06-01-2012 20:00,121.0,183,208530230292389890
06-01-2012 19:00,115.0,180,208515141950652416
06-01-2012 18:00,108.0,176,208500024353624064
06-01-2012 17:00,83.0,161,208484938759147522
06-01-2012 16:00,71.0,154,208469829785616385
06-01-2012 15:00,66.0,151,208454727376183297
06-01-2012 14:00,52.0,128,208439628129243136
06-01-2012 13:00,55.0,133,208424526558662657
06-01-2012 12:00,55.0,133,208409427550801922
06-01-2012 11:00,55.0,133,208394327397904385
06-01-2012 10:00,55.0,133,208379229241491456
06-01-2012 09:00,54.0,131,208364128992100352
06-01-2012 08:00,53.0,130,208349022468050945
06-01-2012 07:00,55.0,133,208333926148734976
06-01-2012 06:00,65.0,149,208318823009484800
06-01-2012 05:00,58.0,138,208303729252896768
06-01-2012 04:00,57.0,136,208288630752546817
06-01-2012 03:00,63.0,146,208273532210253824
06-01-2012 02:00,55.0,133,208258464764538881
06-01-2012 01:00,51.0,126,208243336694337537
06-01-2012 00:00,50.0,125,208228239234174976
05-31-2012 23:00,40.0,108,208213143116201985
05-31-2012 22:00,50.0,125,208198054149492737
05-31-2012 21:00,48.0,121,208183443731918849
05-31-2012 20:00,43.0,113,208167847992639490
05-31-2012 19:00,46.0,118,208152749328699392
05-31-2012 18:00,37.0,103,208137661330898945
05-31-2012 17:00,51.0,126,208122539464069121
05-31-2012 16:00,43.0,113,208107446298877952
05-31-2012 15:00,38.0,105,208092342127824896
05-31-2012 14:00,37.0,103,208077237415706625
05-31-2012 13:00,53.0,130,208062145244577792
05-31-2012 12:00,68.0,152,208047039852969984
05-31-2012 11:00,87.0,163,208031938525671425
05-31-2012 10:00,80.0,159,208016853807800320
05-31-2012 09:00,88.0,164,208001740723863553
05-31-2012 08:00,82.0,161,207986644228374529
05-31-2012 07:00,103.0,173,207971540082503680
05-31-2012 06:00,115.0,180,207956441401802753
05-31-2012 05:00,122.0,184,207941341534109696
05-31-2012 04:00,80.0,159,207926250482843649
05-31-2012 03:00,71.0,154,207911142616596481
05-31-2012 02:00,60.0,141,207896056124555265
05-31-2012 01:00,67.0,152,207880952297435137
05-31-2012 00:00,68.0,152,207865850231918592
05-30-2012 23:00,43.0,113,207850749017849857
05-30-2012 22:00,29.0,84,207835756994117633
05-30-2012 21:00,27.0,79,207820554152054784
05-30-2012 20:00,16.0,52,207805451344158721
05-30-2012 19:00,9.0,29,207790364663365632
05-30-2012 18:00,15.0,49,207775265634533376
05-30-2012 17:00,14.0,45,207760157621497856
05-30-2012 16:00,12.0,39,207745054431903745
05-30-2012 15:00,10.0,32,207729967734333440
05-30-2012 14:00,11.0,36,207714854503579649
05-30-2012 13:00,8.0,26,207699776702128129
05-30-2012 12:00,6.0,19,207684681846628353
05-30-2012 11:00,6.0,19,207669556938944512
05-30-2012 10:00,5.0,16,207654461110353921
05-30-2012 09:00,5.0,16,207639351994232833
05-30-2012 08:00,6.0,19,207624252487245824
05-30-2012 07:00,9.0,29,207609165387010048
05-30-2012 06:00,14.0,45,207594050969272320
05-30-2012 05:00,14.0,45,207578951223230464
05-30-2012 04:00,18.0,57,207563854509645824
05-30-2012 03:00,12.0,39,207548755279486979
05-30-2012 02:00,16.0,52,207533658238758913
05-30-2012 01:00,8.0,26,207518595209633794
05-30-2012 00:00,11.0,36,207503505135644672
05-29-2012 23:00,15.0,49,207488389967130624
05-29-2012 22:00,26.0,77,207473288727904256
05-29-2012 21:00,22.0,67,207458260977074176
05-29-2012 20:00,15.0,49,207443072290791426
05-29-2012 19:00,15.0,49,207427978026692609
05-29-2012 18:00,18.0,57,207412861268537344
05-29-2012 17:00,26.0,77,207397787015454720
05-29-2012 16:00,33.0,94,207382659586998272
05-29-2012 15:00,76.0,157,207367564966371328
05-29-2012 14:00,105.0,174,207352462640824320
05-29-2012 13:00,93.0,167,207337362743758848
05-29-2012 12:00,99.0,170,207322262691516416
05-29-2012 11:00,104.0,173,207307164694478848
05-29-2012 10:00,99.0,170,207292064260562944
05-29-2012 09:00,96.0,169,207276965735051264
05-29-2012 08:00,102.0,172,207261861933105152
05-29-2012 07:00,94.0,167,207246758366023681
05-29-2012 06:00,86.0,163,207231658213130240
05-29-2012 05:00,101.0,171,207216571305820160
05-29-2012 04:00,96.0,169,207201463800311808
05-29-2012 03:00,94.0,167,207186422044704769
05-29-2012 02:00,97.0,169,207171280917639168
05-29-2012 01:00,89.0,165,207156214134620161
05-29-2012 00:00,94.0,167,207141074987253760
05-28-2012 23:00,134.0,191,207125979833966592
05-28-2012 22:00,150.0,200,207110878984814592
05-28-2012 20:00,125.0,185,207080712719962112
05-28-2012 19:00,104.0,173,207065575774633985
05-28-2012 18:00,82.0,161,207050485461553153
05-28-2012 17:00,87.0,163,207035377180098561
05-28-2012 16:00,105.0,174,207020272535089152
05-28-2012 15:00,144.0,196,207005183518052353
05-28-2012 14:00,152.0,202,206990075983175680
05-28-2012 13:00,149.0,199,206975059791843328
05-28-2012 12:00,143.0,196,206959950046576640
05-28-2012 11:00,136.0,192,206944927547006976
05-28-2012 10:00,130.0,188,206929699430076418
05-28-2012 09:00,125.0,185,206914592629194752
05-28-2012 07:00,137.0,192,206884464587046914
05-28-2012 06:00,146.0,197,206869304648531968
05-28-2012 05:00,137.0,192,206854171926867969
05-28-2012 04:00,125.0,185,206839127327522817
05-28-2012 03:00,135.0,191,206823974653534208
05-28-2012 02:00,133.0,190,206808893974777856
05-28-2012 01:00,120.0,182,206793788071481346
05-28-2012 00:00,124.0,185,206778690099613696
05-27-2012 23:00,139.0,193,206763606124138496
05-27-2012 22:00,158.0,208,206748512061366273
05-27-2012 21:00,152.0,202,206733405470212099
05-27-2012 20:00,138.0,193,206718288749789184
05-27-2012 19:00,140.0,194,206703190492725248
05-27-2012 18:00,151.0,201,206688088729194496
05-27-2012 17:00,149.0,199,206672989629067264
05-27-2012 16:00,144.0,196,206657894404456448
05-27-2012 15:00,136.0,192,206642880683573248
05-27-2012 14:00,133.0,190,206627684237852672
05-27-2012 13:00,147.0,198,206612583921360896
05-27-2012 12:00,162.0,212,206597485647503361
05-27-2012 11:00,134.0,191,206582385310052353
05-27-2012 10:00,105.0,174,206567285266186242
05-27-2012 09:00,104.0,173,206552186375766016
05-27-2012 08:00,101.0,171,206537079319040000
05-27-2012 07:00,84.0,162,206521979984027648
05-27-2012 06:00,80.0,159,206506880737083392
05-27-2012 05:00,79.0,159,206491776436015105
05-27-2012 04:00,77.0,158,206476683195318273
05-27-2012 03:00,63.0,146,206461894045876224
05-27-2012 02:00,58.0,138,206446502028115968
05-27-2012 01:00,53.0,130,206431391188131841
05-27-2012 00:00,54.0,131,206416311893499905
05-26-2012 23:00,56.0,135,206401201653297155
05-26-2012 22:00,43.0,113,206386096945373186
05-26-2012 21:00,28.0,82,206370996297531394
05-26-2012 20:00,36.0,102,206355892793384960
05-26-2012 19:00,31.0,89,206340796667019264
05-26-2012 18:00,31.0,89,206325693141876736
05-26-2012 17:00,32.0,92,206310594880618496
05-26-2012 16:00,39.0,107,206295499916054528
05-26-2012 15:00,27.0,79,206280396701319168
05-26-2012 14:00,46.0,118,206265300004507648
05-26-2012 13:00,67.0,152,206250198119366656
05-26-2012 12:00,75.0,156,206235098037747713
05-26-2012 11:00,104.0,173,206219997540913154
05-26-2012 10:00,122.0,184,206204897501265920
05-26-2012 09:00,129.0,188,206189797855858688
05-26-2012 08:00,156.0,206,206174696440475648
05-26-2012 07:00,146.0,197,206159591711576064
05-26-2012 06:00,144.0,196,206144492250734593
05-26-2012 05:00,138.0,193,206129393326751744
05-26-2012 04:00,95.0,168,206114293584904192
05-26-2012 03:00,93.0,167,206099205100552194
05-26-2012 02:00,98.0,170,206084104406564864
05-26-2012 01:00,98.0,170,206069004186550273
05-26-2012 00:00,99.0,170,206053905841405953
05-25-2012 23:00,98.0,170,206038817688395778
05-25-2012 22:00,83.0,161,206023708920381442
05-25-2012 21:00,63.0,146,206008607249145856
05-25-2012 20:00,42.0,112,205993509696704512
05-25-2012 19:00,39.0,107,205978404984590336
05-25-2012 18:00,31.0,89,205963305800581121
05-25-2012 17:00,27.0,79,205948206037729280
05-25-2012 16:00,63.0,146,205933114684473345
05-25-2012 15:00,66.0,151,205918188783939584
05-25-2012 14:00,73.0,155,205902991885221888
05-25-2012 13:00,72.0,155,205887808223719424
05-25-2012 12:00,49.0,123,205872706795737088
05-25-2012 11:00,48.0,121,205857608622538752
05-25-2012 10:00,39.0,107,205842511317581824
05-25-2012 09:00,22.0,67,205827411252740097
05-25-2012 08:00,22.0,67,205812306448363520
05-25-2012 07:00,15.0,49,205797206161227776
05-25-2012 06:00,30.0,87,205782118863867905
05-25-2012 05:00,48.0,121,205767191281410048
05-25-2012 04:00,48.0,121,205751913650724864
05-25-2012 03:00,70.0,154,205736808892473344
05-25-2012 02:00,84.0,162,205721717228843008
05-25-2012 01:00,91.0,166,205706616438390784
05-25-2012 00:00,69.0,153,205691516872695808
05-24-2012 23:00,56.0,135,205676515650842624
05-24-2012 22:00,31.0,89,205661325882433536
05-24-2012 21:00,19.0,60,205646242791948288
05-24-2012 20:00,16.0,52,205631119427776512
05-24-2012 19:00,17.0,55,205616024689721345
05-24-2012 18:00,19.0,60,205600957684387841
05-24-2012 17:00,6.0,19,205585821036855296
05-24-2012 16:00,6.0,19,205570721475346432
05-24-2012 15:00,8.0,26,205555621930606592
05-24-2012 14:00,6.0,19,205540525762293760
05-24-2012 13:00,10.0,32,205525423109570560
05-24-2012 12:00,No Reading,,205510321568354304
05-24-2012 11:07,No Data,,205495221562257408
05-24-2012 10:00,33.0,94,205480127113609216
05-24-2012 09:00,57.0,136,205465022518919170
05-24-2012 08:00,33.0,94,205449916011646977
05-24-2012 07:00,48.0,121,205434816714383361
05-24-2012 06:00,52.0,128,205419716326600707
05-24-2012 05:00,63.0,146,205404617339699200
05-24-2012 04:00,80.0,159,205389519476883456
05-24-2012 03:00,65.0,149,205374423660896258
05-24-2012 02:00,51.0,126,205359339110793216
05-24-2012 01:00,47.0,120,205344227079634945
05-24-2012 00:00,51.0,126,205329129086791680
05-23-2012 23:00,49.0,123,205314033920917505
05-23-2012 22:00,40.0,108,205298936179724288
05-23-2012 21:00,35.0,99,205283832348413952
05-23-2012 20:00,30.0,87,205268818510098433
05-23-2012 19:00,34.0,97,205253630448762881
05-23-2012 18:00,23.0,69,205238536482455552
05-23-2012 17:00,19.0,60,205223433938804736
05-23-2012 16:00,15.0,49,205208331692945409
05-23-2012 15:00,16.0,52,205193334954790912
05-23-2012 14:00,17.0,55,205178153575006208
05-23-2012 13:00,11.0,36,205163033620791296
05-23-2012 12:00,12.0,39,205147934227038209
05-23-2012 11:00,15.0,49,205132834757808128
05-23-2012 10:00,10.0,32,205117733493424128
05-23-2012 09:00,12.0,39,205102629410451457
05-23-2012 08:00,13.0,42,205087528615821313
05-23-2012 07:00,13.0,42,205072429989634048
05-23-2012 06:00,17.0,55,205057328230313984
05-23-2012 05:00,15.0,49,205042232619831297
05-23-2012 04:00,19.0,60,205027128377475072
05-23-2012 03:00,52.0,128,205012027884830720
05-23-2012 02:00,85.0,162,204996936724525056
05-23-2012 01:00,107.0,175,204981836097662977
05-23-2012 00:00,132.0,189,204966741309263874
05-22-2012 23:00,129.0,188,204951640661438464
05-22-2012 22:00,117.0,181,204936579184201728
05-22-2012 21:00,72.0,155,204921444088549378
05-22-2012 20:00,68.0,152,204906346934575104
05-22-2012 19:00,58.0,138,204891240112734208
05-22-2012 18:00,61.0,143,204876140337299456
05-22-2012 17:00,50.0,125,204861039387488256
05-22-2012 16:00,61.0,143,204845942321582081
05-22-2012 15:00,65.0,149,204830844538470401
05-22-2012 12:00,102.0,172,204786302728675329
05-22-2012 11:00,102.0,172,204771188306739201
05-22-2012 10:00,102.0,172,204756083506548736
05-22-2012 09:00,102.0,172,204740980199526401
05-22-2012 08:00,102.0,172,204725882026328064
05-22-2012 07:00,102.0,172,204710779772080128
05-22-2012 06:00,102.0,172,204695679845679104
05-22-2012 05:00,90.0,165,204680580997197825
05-22-2012 04:00,75.0,156,204665478910705664
05-22-2012 03:00,86.0,163,204650378103492611
05-22-2012 02:00,93.0,167,204635297936441346
05-22-2012 01:00,145.0,197,204620213000474624
05-22-2012 00:00,170.0,220,204605084414377984
05-21-2012 23:00,168.0,218,204589984886439936
05-21-2012 22:00,155.0,205,204574882472796160
05-21-2012 21:00,135.0,191,204559840209674240
05-21-2012 20:00,119.0,182,204544680430546944
05-21-2012 19:00,116.0,180,204529584962678784
05-21-2012 18:00,123.0,184,204514484990115840
05-21-2012 17:00,136.0,192,204499405489971201
05-21-2012 16:00,165.0,215,204484302069694464
05-21-2012 15:00,167.0,217,204469183147278336
05-21-2012 14:00,164.0,214,204454083829051392
05-21-2012 13:00,157.0,207,204438982728237056
05-21-2012 12:00,137.0,192,204423883443535872
05-19-2012 19:00,128.0,187,203804771012968449
05-19-2012 18:00,136.0,192,203789726925328384
05-19-2012 17:00,147.0,198,203774593285095424
05-19-2012 16:00,154.0,204,203759508785348608
05-19-2012 15:00,163.0,213,203744399463694336
05-19-2012 14:00,162.0,212,203729322442371072
05-19-2012 13:00,164.0,214,203714169718050816
05-19-2012 12:00,164.0,214,203699125500387329
05-19-2012 11:00,298.0,348,203683960654544897
05-19-2012 10:00,159.0,209,203668860740702208
05-19-2012 09:00,156.0,206,203653790824546304
05-19-2012 08:00,151.0,201,203638691762143232
05-19-2012 07:00,160.0,210,203623593454735361
05-19-2012 06:00,150.0,200,203608462528217088
05-19-2012 05:00,140.0,194,203593352803921921
05-19-2012 04:00,136.0,192,203578260750213120
05-19-2012 03:00,123.0,184,203563181770162177
05-19-2012 02:00,139.0,193,203548072360415235
05-19-2012 01:00,137.0,192,203533151287517185
05-18-2012 23:00,140.0,194,203502799533772801
05-18-2012 22:00,136.0,192,203487706989334530
05-18-2012 21:00,129.0,188,203472638264348672
05-18-2012 20:00,138.0,193,203457543715028992
05-18-2012 19:00,130.0,188,203442409919610880
05-18-2012 18:00,122.0,184,203427277105676290
05-18-2012 17:00,108.0,176,203412216861569024
05-18-2012 16:00,125.0,185,203397081698803712
05-18-2012 15:00,127.0,186,203381968489029632
05-18-2012 14:00,134.0,191,203366850992685056
05-18-2012 13:00,136.0,192,203351920121880577
05-18-2012 12:00,106.0,174,203336829636837376
05-18-2012 11:00,107.0,175,203321715391082497
05-18-2012 10:00,85.0,162,203306615225581568
05-18-2012 09:00,72.0,155,203291527223582721
05-18-2012 08:00,69.0,153,203276418107453440
05-18-2012 07:00,67.0,152,203261306969653249
05-18-2012 06:00,55.0,133,203246217700974593
05-18-2012 05:00,52.0,128,203231132991500288
05-18-2012 04:00,45.0,117,203216007068790785
05-18-2012 03:00,35.0,99,203200911206653952
05-18-2012 02:00,28.0,82,203185838262194176
05-18-2012 01:00,32.0,92,203170763195420674
05-18-2012 00:00,34.0,97,203155637717307395
05-17-2012 23:00,27.0,79,203140575548022784
05-17-2012 22:00,27.0,79,203125509603852288
05-17-2012 21:00,27.0,79,203110400844234753
05-17-2012 20:00,25.0,74,203095272702746624
05-17-2012 19:00,42.0,112,203080140392120320
05-17-2012 18:00,50.0,125,203065029149462528
05-17-2012 17:00,54.0,131,203049908259913729
05-17-2012 16:00,85.0,162,203034826641649664
05-17-2012 15:00,67.0,152,203019720406994945
05-17-2012 14:00,66.0,151,203004621130711040
05-17-2012 13:00,92.0,166,202989506276765697
05-17-2012 12:00,79.0,159,202974405675073537
05-17-2012 11:00,102.0,172,202959304964308992
05-17-2012 10:00,87.0,163,202944208217178112
05-17-2012 09:00,73.0,155,202929115949568001
05-17-2012 08:00,73.0,155,202914018120318976
05-17-2012 07:00,58.0,138,202898908932874240
05-17-2012 06:00,47.0,120,202883795278512128
05-17-2012 05:00,50.0,125,202868702440460288
05-17-2012 04:00,58.0,138,202853639658815488
05-17-2012 03:00,44.0,115,202838514994397184
05-17-2012 02:00,36.0,102,202823417068666880
05-17-2012 01:00,40.0,108,202808303007449088
05-17-2012 00:00,38.0,105,202793234068545537
05-16-2012 23:00,28.0,82,202778155256250368
05-16-2012 22:00,32.0,92,202763015458791425
05-16-2012 21:00,38.0,105,202748269774913536
05-16-2012 20:00,32.0,92,202732827979157504
05-16-2012 19:00,27.0,79,202717703671267328
05-16-2012 18:00,25.0,74,202702597239476224
05-16-2012 17:00,33.0,94,202687512999768064
05-16-2012 16:00,28.0,82,202672451195375617
05-16-2012 15:00,30.0,87,202657296453615616
05-16-2012 14:00,22.0,67,202642196476862464
05-16-2012 13:00,24.0,72,202627107208167424
05-16-2012 12:00,18.0,57,202611997672615937
05-16-2012 11:00,22.0,67,202596997310578688
05-16-2012 10:00,20.0,62,202581816396353537
05-16-2012 09:00,25.0,74,202566698686103553
05-16-2012 08:00,19.0,60,202551689830604801
05-16-2012 07:00,15.0,49,202536571629608960
05-16-2012 06:00,15.0,49,202521493345804290
05-16-2012 05:00,18.0,57,202506287878127617
05-16-2012 04:00,44.0,115,202491187184148480
05-16-2012 03:00,43.0,113,202476102487244800
05-16-2012 02:00,32.0,92,202461012283244545
05-16-2012 01:00,51.0,126,202445908879753217
05-16-2012 00:00,40.0,108,202430839752114176
05-15-2012 23:00,31.0,89,202416115706642432
05-15-2012 22:00,36.0,102,202400794744590337
05-15-2012 21:00,22.0,67,202385830742982656
05-15-2012 20:00,12.0,39,202370498636681217
05-15-2012 19:00,19.0,60,202355349141987329
05-15-2012 18:00,16.0,52,202340423073673216
05-15-2012 17:00,22.0,67,202325134445527042
05-15-2012 16:00,16.0,52,202310026273099776
05-15-2012 15:00,28.0,82,202295009976922112
05-15-2012 14:00,37.0,103,202279835987492864
05-15-2012 13:00,38.0,105,202264784022929408
05-15-2012 12:00,27.0,79,202249601615536129
05-15-2012 11:00,42.0,112,202234629896409089
05-15-2012 10:00,38.0,105,202219744236019714
05-15-2012 09:00,33.0,94,202204281942720512
05-15-2012 08:00,37.0,103,202189199162605568
05-15-2012 07:00,41.0,110,202174074208796672
05-15-2012 06:00,51.0,126,202158976425664512
05-15-2012 05:00,51.0,126,202143931763408896
05-15-2012 04:00,46.0,118,202128853458616320
05-15-2012 03:00,47.0,120,202113672393392129
05-15-2012 02:00,36.0,102,202098594742943745
05-15-2012 01:00,44.0,115,202083491326861315
05-15-2012 00:00,43.0,113,202068381195706371
05-14-2012 23:00,37.0,103,202053320859324416
05-14-2012 22:00,37.0,103,202038235021586432
05-14-2012 21:00,26.0,77,202023136668024834
05-14-2012 20:00,15.0,49,202007980697333762
05-14-2012 19:00,14.0,45,201992891676106752
05-14-2012 18:00,15.0,49,201977788822065153
05-14-2012 17:00,16.0,52,201962692385312768
05-14-2012 16:00,30.0,87,201947590294642688
05-14-2012 15:00,33.0,94,201932483850289152
05-14-2012 14:00,37.0,103,201917372301451264
05-14-2012 13:00,50.0,125,201902273985646592
05-14-2012 12:00,52.0,128,201887170817048578
05-14-2012 11:00,53.0,130,201872070047563776
05-14-2012 10:00,52.0,128,201856969852731393
05-14-2012 09:00,26.0,77,201841883004153857
05-14-2012 08:00,31.0,89,201826773707657216
05-14-2012 07:00,61.0,143,201811660367859712
05-14-2012 06:00,71.0,154,201796580880297984
05-14-2012 05:00,69.0,153,201781475006361601
05-14-2012 04:00,69.0,153,201766396164702208
05-14-2012 03:00,70.0,154,201751273689714688
05-14-2012 02:00,70.0,154,201736205463859201
05-14-2012 01:00,83.0,161,201721111149428737
05-14-2012 00:00,96.0,169,201706059432341506
05-13-2012 23:00,99.0,170,201690870465036290
05-13-2012 22:00,94.0,167,201675816483033088
05-13-2012 21:00,164.0,214,201660909628817409
05-13-2012 20:00,84.0,162,201645602176647168
05-13-2012 19:00,78.0,158,201630546340749312
05-13-2012 18:00,84.0,162,201615385571758080
05-13-2012 17:00,55.0,133,201600302271578112
05-13-2012 16:00,66.0,151,201585210377240577
05-13-2012 15:00,100.0,171,201570073876496384
05-13-2012 14:00,103.0,173,201554973299978240
05-13-2012 13:00,124.0,185,201539898019287041
05-13-2012 12:00,194.0,244,201524755969490945
05-13-2012 11:00,191.0,241,201509823077023744
05-13-2012 05:00,170.0,220,201419306511249408
05-13-2012 03:00,157.0,207,201388850252226561
05-13-2012 02:00,138.0,193,201373763051323394
05-13-2012 01:00,121.0,183,201358658121109505
05-12-2012 23:00,122.0,184,201328476404461568
05-12-2012 22:00,124.0,185,201313382605922305
05-12-2012 21:00,85.0,162,201298308931649537
05-12-2012 20:00,83.0,161,201283240579956736
05-12-2012 19:00,80.0,159,201268061926457344
05-12-2012 18:00,87.0,163,201252954462883840
05-12-2012 17:00,78.0,158,201237919745318912
05-12-2012 16:00,29.0,84,201222816627044353
05-12-2012 15:00,28.0,82,201208320575549440
05-12-2012 14:00,38.0,105,201192560889311232
05-12-2012 13:00,51.0,126,201177469208899586
05-12-2012 12:00,56.0,135,201162379369783296
05-12-2012 11:00,135.0,191,201147243481411584
05-12-2012 10:00,153.0,203,201132142493827072
05-12-2012 09:00,149.0,199,201117041594347520
05-12-2012 08:00,141.0,195,201101950245273600
05-12-2012 07:00,128.0,187,201086842580369409
05-12-2012 06:00,131.0,189,201071751864647680
05-12-2012 05:00,123.0,184,201056633894342657
05-12-2012 04:00,124.0,185,201041542968905728
05-12-2012 03:00,139.0,193,201026438948859905
05-12-2012 02:00,143.0,196,201011356655292418
05-12-2012 01:00,152.0,202,200996238143913984
05-12-2012 00:00,138.0,193,200981178663186432
